,Area Code,Area,Year,Unit,Value
6684,138,Mexico,1979,1000 persons,66123.897
6685,138,Mexico,1980,1000 persons,67761.372
6686,138,Mexico,1981,1000 persons,69407.62400000001
6687,138,Mexico,1982,1000 persons,71058.65400000001
6688,138,Mexico,1983,1000 persons,72709.299
6689,138,Mexico,1984,1000 persons,74352.631
6690,138,Mexico,1985,1000 persons,75983.485
6691,138,Mexico,1986,1000 persons,77599.098
6692,138,Mexico,1987,1000 persons,79200.08099999999
6693,138,Mexico,1988,1000 persons,80788.72099999999
6694,138,Mexico,1989,1000 persons,82368.931
6695,138,Mexico,1990,1000 persons,83943.132
6696,138,Mexico,1991,1000 persons,85512.623
6697,138,Mexico,1992,1000 persons,87075.138
6698,138,Mexico,1993,1000 persons,88625.44
6699,138,Mexico,1994,1000 persons,90156.4
6700,138,Mexico,1995,1000 persons,91663.285
6701,138,Mexico,1996,1000 persons,93147.04400000001
6702,138,Mexico,1997,1000 persons,94611.002
6703,138,Mexico,1998,1000 persons,96056.321
6704,138,Mexico,1999,1000 persons,97484.832
6705,138,Mexico,2000,1000 persons,98899.845
6706,138,Mexico,2001,1000 persons,100298.153
6707,138,Mexico,2002,1000 persons,101684.758
6708,138,Mexico,2003,1000 persons,103081.02
6709,138,Mexico,2004,1000 persons,104514.93199999999
6710,138,Mexico,2005,1000 persons,106005.20300000001
6711,138,Mexico,2006,1000 persons,107560.153
6712,138,Mexico,2007,1000 persons,109170.502
6713,138,Mexico,2008,1000 persons,110815.271
6714,138,Mexico,2009,1000 persons,112463.88699999999
6715,138,Mexico,2010,1000 persons,114092.963
6716,138,Mexico,2011,1000 persons,115695.47300000001
6717,138,Mexico,2012,1000 persons,117274.155
6718,138,Mexico,2013,1000 persons,118827.161
6719,145,Micronesia (Federated States of),1991,1000 persons,98.77
6720,145,Micronesia (Federated States of),1992,1000 persons,101.389
6721,145,Micronesia (Federated States of),1993,1000 persons,103.915
6722,145,Micronesia (Federated States of),1994,1000 persons,106.03
6723,145,Micronesia (Federated States of),1995,1000 persons,107.529
6724,145,Micronesia (Federated States of),1996,1000 persons,108.321
6725,145,Micronesia (Federated States of),1997,1000 persons,108.48
6726,145,Micronesia (Federated States of),1998,1000 persons,108.208
6727,145,Micronesia (Federated States of),1999,1000 persons,107.781
6728,145,Micronesia (Federated States of),2000,1000 persons,107.402
6729,145,Micronesia (Federated States of),2001,1000 persons,107.17299999999999
6730,145,Micronesia (Federated States of),2002,1000 persons,107.03
6731,145,Micronesia (Federated States of),2003,1000 persons,106.90100000000001
6732,145,Micronesia (Federated States of),2004,1000 persons,106.625
6733,145,Micronesia (Federated States of),2005,1000 persons,106.12899999999999
6734,145,Micronesia (Federated States of),2006,1000 persons,105.37100000000001
6735,145,Micronesia (Federated States of),2007,1000 persons,104.444
6736,145,Micronesia (Federated States of),2008,1000 persons,103.54299999999999
6737,145,Micronesia (Federated States of),2009,1000 persons,102.975
6738,145,Micronesia (Federated States of),2010,1000 persons,102.911
6739,145,Micronesia (Federated States of),2011,1000 persons,103.45
6740,145,Micronesia (Federated States of),2012,1000 persons,104.506
6741,145,Micronesia (Federated States of),2013,1000 persons,105.926
6742,140,Monaco,1961,1000 persons,22.808000000000003
6743,140,Monaco,1962,1000 persons,23.039
6744,140,Monaco,1963,1000 persons,23.168000000000003
6745,140,Monaco,1964,1000 persons,23.236
6746,140,Monaco,1965,1000 persons,23.281999999999996
6747,140,Monaco,1966,1000 persons,23.305
6748,140,Monaco,1967,1000 persons,23.291999999999998
6749,140,Monaco,1968,1000 persons,23.304000000000002
6750,140,Monaco,1969,1000 persons,23.346
6751,140,Monaco,1970,1000 persons,23.484
6752,140,Monaco,1971,1000 persons,23.721
6753,140,Monaco,1972,1000 persons,24.051
6754,140,Monaco,1973,1000 persons,24.439
6755,140,Monaco,1974,1000 persons,24.836
6756,140,Monaco,1975,1000 persons,25.198
6757,140,Monaco,1976,1000 persons,25.524
6758,140,Monaco,1977,1000 persons,25.809
6759,140,Monaco,1978,1000 persons,26.087
6760,140,Monaco,1979,1000 persons,26.394000000000002
6761,140,Monaco,1980,1000 persons,26.745
6762,140,Monaco,1981,1000 persons,27.162
6763,140,Monaco,1982,1000 persons,27.627
6764,140,Monaco,1983,1000 persons,28.096999999999998
6765,140,Monaco,1984,1000 persons,28.51
6766,140,Monaco,1985,1000 persons,28.831999999999997
6767,140,Monaco,1986,1000 persons,29.041
6768,140,Monaco,1987,1000 persons,29.168000000000003
6769,140,Monaco,1988,1000 persons,29.229
6770,140,Monaco,1989,1000 persons,29.305
6771,140,Monaco,1990,1000 persons,29.438000000000002
6772,140,Monaco,1991,1000 persons,29.622
6773,140,Monaco,1992,1000 persons,29.865
6774,140,Monaco,1993,1000 persons,30.146
6775,140,Monaco,1994,1000 persons,30.435
6776,140,Monaco,1995,1000 persons,30.715999999999998
6777,140,Monaco,1996,1000 persons,30.995
6778,140,Monaco,1997,1000 persons,31.28
6779,140,Monaco,1998,1000 persons,31.555999999999997
6780,140,Monaco,1999,1000 persons,31.844
6781,140,Monaco,2000,1000 persons,32.147
6782,140,Monaco,2001,1000 persons,32.47
6783,140,Monaco,2002,1000 persons,32.806
6784,140,Monaco,2003,1000 persons,33.153
6785,140,Monaco,2004,1000 persons,33.5
6786,140,Monaco,2005,1000 persons,33.843
6787,140,Monaco,2006,1000 persons,34.19
6788,140,Monaco,2007,1000 persons,34.525
6789,140,Monaco,2008,1000 persons,34.872
6790,140,Monaco,2009,1000 persons,35.226
6791,140,Monaco,2010,1000 persons,35.611999999999995
6792,140,Monaco,2011,1000 persons,36.024
6793,140,Monaco,2012,1000 persons,36.46
6794,140,Monaco,2013,1000 persons,36.900999999999996
6795,141,Mongolia,1961,1000 persons,982.178
6796,141,Mongolia,1962,1000 persons,1011.324
6797,141,Mongolia,1963,1000 persons,1042.383
6798,141,Mongolia,1964,1000 persons,1074.514
6799,141,Mongolia,1965,1000 persons,1107.124
6800,141,Mongolia,1966,1000 persons,1139.961
6801,141,Mongolia,1967,1000 persons,1173.191
6802,141,Mongolia,1968,1000 persons,1207.104
6803,141,Mongolia,1969,1000 persons,1242.214
6804,141,Mongolia,1970,1000 persons,1278.825
6805,141,Mongolia,1971,1000 persons,1317.05
6806,141,Mongolia,1972,1000 persons,1356.67
6807,141,Mongolia,1973,1000 persons,1397.3039999999999
6808,141,Mongolia,1974,1000 persons,1438.425
6809,141,Mongolia,1975,1000 persons,1479.651
6810,141,Mongolia,1976,1000 persons,1520.865
6811,141,Mongolia,1977,1000 persons,1562.2089999999998
6812,141,Mongolia,1978,1000 persons,1603.906
6813,141,Mongolia,1979,1000 persons,1646.2910000000002
6814,141,Mongolia,1980,1000 persons,1689.622
6815,141,Mongolia,1981,1000 persons,1733.475
6816,141,Mongolia,1982,1000 persons,1777.727
6817,141,Mongolia,1983,1000 persons,1823.2160000000001
6818,141,Mongolia,1984,1000 persons,1871.09
6819,141,Mongolia,1985,1000 persons,1921.881
6820,141,Mongolia,1986,1000 persons,1976.31
6821,141,Mongolia,1987,1000 persons,2033.344
6822,141,Mongolia,1988,1000 persons,2089.715
6823,141,Mongolia,1989,1000 persons,2141.011
6824,141,Mongolia,1990,1000 persons,2184.145
6825,141,Mongolia,1991,1000 persons,2217.917
6826,141,Mongolia,1992,1000 persons,2243.495
6827,141,Mongolia,1993,1000 persons,2263.186
6828,141,Mongolia,1994,1000 persons,2280.479
6829,141,Mongolia,1995,1000 persons,2298.02
6830,141,Mongolia,1996,1000 persons,2316.5679999999998
6831,141,Mongolia,1997,1000 persons,2335.734
6832,141,Mongolia,1998,1000 persons,2355.6639999999998
6833,141,Mongolia,1999,1000 persons,2376.225
6834,141,Mongolia,2000,1000 persons,2397.4179999999997
6835,141,Mongolia,2001,1000 persons,2419.5879999999997
6836,141,Mongolia,2002,1000 persons,2443.271
6837,141,Mongolia,2003,1000 persons,2468.762
6838,141,Mongolia,2004,1000 persons,2496.391
6839,141,Mongolia,2005,1000 persons,2526.424
6840,141,Mongolia,2006,1000 persons,2558.856
6841,141,Mongolia,2007,1000 persons,2593.82
6842,141,Mongolia,2008,1000 persons,2631.8979999999997
6843,141,Mongolia,2009,1000 persons,2673.796
6844,141,Mongolia,2010,1000 persons,2719.8959999999997
6845,141,Mongolia,2011,1000 persons,2770.361
6846,141,Mongolia,2012,1000 persons,2824.698
6847,141,Mongolia,2013,1000 persons,2881.7909999999997
6848,273,Montenegro,2006,1000 persons,617.86
6849,273,Montenegro,2007,1000 persons,619.555
6850,273,Montenegro,2008,1000 persons,621.32
6851,273,Montenegro,2009,1000 persons,622.939
6852,273,Montenegro,2010,1000 persons,624.275
6853,273,Montenegro,2011,1000 persons,625.27
6854,273,Montenegro,2012,1000 persons,625.925
6855,273,Montenegro,2013,1000 persons,626.345
6856,142,Montserrat,1961,1000 persons,11.734000000000002
6857,142,Montserrat,1962,1000 persons,11.652000000000001
6858,142,Montserrat,1963,1000 persons,11.671
6859,142,Montserrat,1964,1000 persons,11.705
6860,142,Montserrat,1965,1000 persons,11.725999999999999
6861,142,Montserrat,1966,1000 persons,11.7
6862,142,Montserrat,1967,1000 persons,11.655
6863,142,Montserrat,1968,1000 persons,11.600999999999999
6864,142,Montserrat,1969,1000 persons,11.556
6865,142,Montserrat,1970,1000 persons,11.534
6866,142,Montserrat,1971,1000 persons,11.517000000000001
6867,142,Montserrat,1972,1000 persons,11.522
6868,142,Montserrat,1973,1000 persons,11.533
6869,142,Montserrat,1974,1000 persons,11.559000000000001
6870,142,Montserrat,1975,1000 persons,11.58
6871,142,Montserrat,1976,1000 persons,11.610999999999999
6872,142,Montserrat,1977,1000 persons,11.648
6873,142,Montserrat,1978,1000 persons,11.675999999999998
6874,142,Montserrat,1979,1000 persons,11.669
6875,142,Montserrat,1980,1000 persons,11.607000000000001
6876,142,Montserrat,1981,1000 persons,11.481
6877,142,Montserrat,1982,1000 persons,11.307
6878,142,Montserrat,1983,1000 persons,11.107000000000001
6879,142,Montserrat,1984,1000 persons,10.932
6880,142,Montserrat,1985,1000 persons,10.792
6881,142,Montserrat,1986,1000 persons,10.704
6882,142,Montserrat,1987,1000 persons,10.659
6883,142,Montserrat,1988,1000 persons,10.638
6884,142,Montserrat,1989,1000 persons,10.632
6885,142,Montserrat,1990,1000 persons,10.615
6886,142,Montserrat,1991,1000 persons,10.632
6887,142,Montserrat,1992,1000 persons,10.661
6888,142,Montserrat,1993,1000 persons,10.600999999999999
6889,142,Montserrat,1994,1000 persons,10.362
6890,142,Montserrat,1995,1000 persons,9.847999999999999
6891,142,Montserrat,1996,1000 persons,9.015
6892,142,Montserrat,1997,1000 persons,7.93
6893,142,Montserrat,1998,1000 persons,6.7410000000000005
6894,142,Montserrat,1999,1000 persons,5.692
6895,142,Montserrat,2000,1000 persons,4.928999999999999
6896,142,Montserrat,2001,1000 persons,4.53
6897,142,Montserrat,2002,1000 persons,4.425
6898,142,Montserrat,2003,1000 persons,4.535
6899,142,Montserrat,2004,1000 persons,4.705
6900,142,Montserrat,2005,1000 persons,4.835
6901,142,Montserrat,2006,1000 persons,4.8919999999999995
6902,142,Montserrat,2007,1000 persons,4.91
6903,142,Montserrat,2008,1000 persons,4.901
6904,142,Montserrat,2009,1000 persons,4.891
6905,142,Montserrat,2010,1000 persons,4.899
6906,142,Montserrat,2011,1000 persons,4.917
6907,142,Montserrat,2012,1000 persons,4.93
6908,142,Montserrat,2013,1000 persons,4.944
6909,143,Morocco,1961,1000 persons,12710.581
6910,143,Morocco,1962,1000 persons,13094.888
6911,143,Morocco,1963,1000 persons,13478.423
6912,143,Morocco,1964,1000 persons,13857.649
6913,143,Morocco,1965,1000 persons,14230.163
6914,143,Morocco,1966,1000 persons,14595.35
6915,143,Morocco,1967,1000 persons,14954.031
6916,143,Morocco,1968,1000 persons,15307.273000000001
6917,143,Morocco,1969,1000 persons,15656.843
6918,143,Morocco,1970,1000 persons,16004.731000000002
6919,143,Morocco,1971,1000 persons,16350.881000000001
6920,143,Morocco,1972,1000 persons,16696.891
6921,143,Morocco,1973,1000 persons,17048.518
6922,143,Morocco,1974,1000 persons,17413.144
6923,143,Morocco,1975,1000 persons,17796.164
6924,143,Morocco,1976,1000 persons,18198.843999999997
6925,143,Morocco,1977,1000 persons,18620.093
6926,143,Morocco,1978,1000 persons,19059.77
6927,143,Morocco,1979,1000 persons,19516.942
6928,143,Morocco,1980,1000 persons,19990.012
6929,143,Morocco,1981,1000 persons,20479.715
6930,143,Morocco,1982,1000 persons,20984.009
6931,143,Morocco,1983,1000 persons,21495.086
6932,143,Morocco,1984,1000 persons,22002.642999999996
6933,143,Morocco,1985,1000 persons,22499.11
6934,143,Morocco,1986,1000 persons,22980.335
6935,143,Morocco,1987,1000 persons,23447.252
6936,143,Morocco,1988,1000 persons,23903.592
6937,143,Morocco,1989,1000 persons,24355.619
6938,143,Morocco,1990,1000 persons,24807.462000000003
6939,143,Morocco,1991,1000 persons,25260.404
6940,143,Morocco,1992,1000 persons,25711.406000000003
6941,143,Morocco,1993,1000 persons,26155.202999999998
6942,143,Morocco,1994,1000 persons,26584.478
6943,143,Morocco,1995,1000 persons,26994.25
6944,143,Morocco,1996,1000 persons,27383.472999999998
6945,143,Morocco,1997,1000 persons,27754.571
6946,143,Morocco,1998,1000 persons,28110.443
6947,143,Morocco,1999,1000 persons,28455.509
6948,143,Morocco,2000,1000 persons,28793.679
6949,143,Morocco,2001,1000 persons,29126.33
6950,143,Morocco,2002,1000 persons,29454.767999999996
6951,143,Morocco,2003,1000 persons,29782.884
6952,143,Morocco,2004,1000 persons,30115.214
6953,143,Morocco,2005,1000 persons,30455.561
6954,143,Morocco,2006,1000 persons,30804.682999999997
6955,143,Morocco,2007,1000 persons,31163.673
6956,143,Morocco,2008,1000 persons,31536.811
6957,143,Morocco,2009,1000 persons,31929.087000000003
6958,143,Morocco,2010,1000 persons,32343.389
6959,143,Morocco,2011,1000 persons,32781.852999999996
6960,143,Morocco,2012,1000 persons,33241.9
6961,143,Morocco,2013,1000 persons,33715.703
6962,144,Mozambique,1961,1000 persons,7342.111
6963,144,Mozambique,1962,1000 persons,7507.303000000001
6964,144,Mozambique,1963,1000 persons,7679.4580000000005
6965,144,Mozambique,1964,1000 persons,7857.104
6966,144,Mozambique,1965,1000 persons,8039.215
6967,144,Mozambique,1966,1000 persons,8225.921
6968,144,Mozambique,1967,1000 persons,8417.702
6969,144,Mozambique,1968,1000 persons,8614.447
6970,144,Mozambique,1969,1000 persons,8816.056999999999
6971,144,Mozambique,1970,1000 persons,9022.741
6972,144,Mozambique,1971,1000 persons,9232.655
6973,144,Mozambique,1972,1000 persons,9446.24
6974,144,Mozambique,1973,1000 persons,9668.657
6975,144,Mozambique,1974,1000 persons,9906.965
6976,144,Mozambique,1975,1000 persons,10165.215
6977,144,Mozambique,1976,1000 persons,10443.953000000001
6978,144,Mozambique,1977,1000 persons,10738.533000000001
6979,144,Mozambique,1978,1000 persons,11041.204
6980,144,Mozambique,1979,1000 persons,11341.402
6981,144,Mozambique,1980,1000 persons,11630.194
6982,144,Mozambique,1981,1000 persons,11913.088
6983,144,Mozambique,1982,1000 persons,12189.823999999999
6984,144,Mozambique,1983,1000 persons,12439.761999999999
6985,144,Mozambique,1984,1000 persons,12636.116000000002
6986,144,Mozambique,1985,1000 persons,12764.386999999999
6987,144,Mozambique,1986,1000 persons,12808.558
6988,144,Mozambique,1987,1000 persons,12786.348999999998
6989,144,Mozambique,1988,1000 persons,12758.008
6990,144,Mozambique,1989,1000 persons,12805.946000000002
6991,144,Mozambique,1990,1000 persons,12987.292
6992,144,Mozambique,1991,1000 persons,13328.032
6993,144,Mozambique,1992,1000 persons,13806.001
6994,144,Mozambique,1993,1000 persons,14370.946000000002
6995,144,Mozambique,1994,1000 persons,14948.048
6996,144,Mozambique,1995,1000 persons,15483.286
6997,144,Mozambique,1996,1000 persons,15960.442
6998,144,Mozambique,1997,1000 persons,16397.183
6999,144,Mozambique,1998,1000 persons,16813.949
7000,144,Mozambique,1999,1000 persons,17244.188000000002
7001,144,Mozambique,2000,1000 persons,17711.927
7002,144,Mozambique,2001,1000 persons,18221.888
7003,144,Mozambique,2002,1000 persons,18764.155
7004,144,Mozambique,2003,1000 persons,19331.1
7005,144,Mozambique,2004,1000 persons,19910.552
7006,144,Mozambique,2005,1000 persons,20493.925
7007,144,Mozambique,2006,1000 persons,21080.11
7008,144,Mozambique,2007,1000 persons,21673.316000000003
7009,144,Mozambique,2008,1000 persons,22276.596
7010,144,Mozambique,2009,1000 persons,22894.71
7011,144,Mozambique,2010,1000 persons,23531.574
7012,144,Mozambique,2011,1000 persons,24187.494
7013,144,Mozambique,2012,1000 persons,24862.664
7014,144,Mozambique,2013,1000 persons,25560.755
7015,28,Myanmar,1961,1000 persons,22211.624
7016,28,Myanmar,1962,1000 persons,22697.667
7017,28,Myanmar,1963,1000 persons,23198.241
7018,28,Myanmar,1964,1000 persons,23717.787999999997
7019,28,Myanmar,1965,1000 persons,24259.359
7020,28,Myanmar,1966,1000 persons,24823.94
7021,28,Myanmar,1967,1000 persons,25410.06
7022,28,Myanmar,1968,1000 persons,26015.248
7023,28,Myanmar,1969,1000 persons,26635.849
7024,28,Myanmar,1970,1000 persons,27269.069
7025,28,Myanmar,1971,1000 persons,27913.75
7026,28,Myanmar,1972,1000 persons,28570.097
7027,28,Myanmar,1973,1000 persons,29238.167999999998
7028,28,Myanmar,1974,1000 persons,29918.461
7029,28,Myanmar,1975,1000 persons,30611.095
7030,28,Myanmar,1976,1000 persons,31314.341
7031,28,Myanmar,1977,1000 persons,32026.742000000002
7032,28,Myanmar,1978,1000 persons,32748.784
7033,28,Myanmar,1979,1000 persons,33481.396
7034,28,Myanmar,1980,1000 persons,34224.312999999995
7035,28,Myanmar,1981,1000 persons,34976.462
7036,28,Myanmar,1982,1000 persons,35734.272000000004
7037,28,Myanmar,1983,1000 persons,36491.8
7038,28,Myanmar,1984,1000 persons,37241.527
7039,28,Myanmar,1985,1000 persons,37977.086
7040,28,Myanmar,1986,1000 persons,38698.482
7041,28,Myanmar,1987,1000 persons,39404.335
7042,28,Myanmar,1988,1000 persons,40085.651
7043,28,Myanmar,1989,1000 persons,40731.426
7044,28,Myanmar,1990,1000 persons,41335.199
7045,28,Myanmar,1991,1000 persons,41890.197
7046,28,Myanmar,1992,1000 persons,42401.684
7047,28,Myanmar,1993,1000 persons,42890.002
7048,28,Myanmar,1994,1000 persons,43383.428
7049,28,Myanmar,1995,1000 persons,43901.598
7050,28,Myanmar,1996,1000 persons,44452.206
7051,28,Myanmar,1997,1000 persons,45027.233
7052,28,Myanmar,1998,1000 persons,45611.22
7053,28,Myanmar,1999,1000 persons,46181.077000000005
7054,28,Myanmar,2000,1000 persons,46719.700999999994
7055,28,Myanmar,2001,1000 persons,47225.12
7056,28,Myanmar,2002,1000 persons,47702.170999999995
7057,28,Myanmar,2003,1000 persons,48148.902
7058,28,Myanmar,2004,1000 persons,48564.484000000004
7059,28,Myanmar,2005,1000 persons,48949.924000000006
7060,28,Myanmar,2006,1000 persons,49301.05
7061,28,Myanmar,2007,1000 persons,49621.475
7062,28,Myanmar,2008,1000 persons,49929.642
7063,28,Myanmar,2009,1000 persons,50250.367
7064,28,Myanmar,2010,1000 persons,50600.818
7065,28,Myanmar,2011,1000 persons,50990.617
7066,28,Myanmar,2012,1000 persons,51413.704000000005
7067,28,Myanmar,2013,1000 persons,51852.468
7068,147,Namibia,1961,1000 persons,649.279
7069,147,Namibia,1962,1000 persons,665.115
7070,147,Namibia,1963,1000 persons,681.637
7071,147,Namibia,1964,1000 persons,698.796
7072,147,Namibia,1965,1000 persons,716.584
7073,147,Namibia,1966,1000 persons,734.867
7074,147,Namibia,1967,1000 persons,753.688
7075,147,Namibia,1968,1000 persons,773.422
7076,147,Namibia,1969,1000 persons,794.5880000000001
7077,147,Namibia,1970,1000 persons,817.4689999999999
7078,147,Namibia,1971,1000 persons,842.3539999999999
7079,147,Namibia,1972,1000 persons,868.9580000000001
7080,147,Namibia,1973,1000 persons,896.2660000000001
7081,147,Namibia,1974,1000 persons,922.903
7082,147,Namibia,1975,1000 persons,947.921
7083,147,Namibia,1976,1000 persons,971.1210000000001
7084,147,Namibia,1977,1000 persons,992.956
7085,147,Namibia,1978,1000 persons,1014.057
7086,147,Namibia,1979,1000 persons,1035.381
7087,147,Namibia,1980,1000 persons,1057.7269999999999
7088,147,Namibia,1981,1000 persons,1080.941
7089,147,Namibia,1982,1000 persons,1105.104
7090,147,Namibia,1983,1000 persons,1131.632
7091,147,Namibia,1984,1000 persons,1162.279
7092,147,Namibia,1985,1000 persons,1198.1480000000001
7093,147,Namibia,1986,1000 persons,1239.928
7094,147,Namibia,1987,1000 persons,1286.797
7095,147,Namibia,1988,1000 persons,1336.536
7096,147,Namibia,1989,1000 persons,1386.01
7097,147,Namibia,1990,1000 persons,1432.905
7098,147,Namibia,1991,1000 persons,1476.388
7099,147,Namibia,1992,1000 persons,1516.9579999999999
7100,147,Namibia,1993,1000 persons,1555.101
7101,147,Namibia,1994,1000 persons,1591.8220000000001
7102,147,Namibia,1995,1000 persons,1627.865
7103,147,Namibia,1996,1000 persons,1663.378
7104,147,Namibia,1997,1000 persons,1698.0320000000002
7105,147,Namibia,1998,1000 persons,1731.639
7106,147,Namibia,1999,1000 persons,1763.859
7107,147,Namibia,2000,1000 persons,1794.5710000000001
7108,147,Namibia,2001,1000 persons,1823.672
7109,147,Namibia,2002,1000 persons,1851.523
7110,147,Namibia,2003,1000 persons,1879.1170000000002
7111,147,Namibia,2004,1000 persons,1907.745
7112,147,Namibia,2005,1000 persons,1938.32
7113,147,Namibia,2006,1000 persons,1971.317
7114,147,Namibia,2007,1000 persons,2006.514
7115,147,Namibia,2008,1000 persons,2043.394
7116,147,Namibia,2009,1000 persons,2081.044
7117,147,Namibia,2010,1000 persons,2118.874
7118,147,Namibia,2011,1000 persons,2156.698
7119,147,Namibia,2012,1000 persons,2194.783
7120,147,Namibia,2013,1000 persons,2233.508
7121,148,Nauru,1961,1000 persons,4.632
7122,148,Nauru,1962,1000 persons,4.944
7123,148,Nauru,1963,1000 persons,5.275
7124,148,Nauru,1964,1000 persons,5.5920000000000005
7125,148,Nauru,1965,1000 persons,5.856
7126,148,Nauru,1966,1000 persons,6.067
7127,148,Nauru,1967,1000 persons,6.223
7128,148,Nauru,1968,1000 persons,6.337000000000001
7129,148,Nauru,1969,1000 persons,6.441
7130,148,Nauru,1970,1000 persons,6.5520000000000005
7131,148,Nauru,1971,1000 persons,6.678
7132,148,Nauru,1972,1000 persons,6.803
7133,148,Nauru,1973,1000 persons,6.928
7134,148,Nauru,1974,1000 persons,7.058
7135,148,Nauru,1975,1000 persons,7.175
7136,148,Nauru,1976,1000 persons,7.2860000000000005
7137,148,Nauru,1977,1000 persons,7.399
7138,148,Nauru,1978,1000 persons,7.502999999999999
7139,148,Nauru,1979,1000 persons,7.6160000000000005
7140,148,Nauru,1980,1000 persons,7.7410000000000005
7141,148,Nauru,1981,1000 persons,7.875
7142,148,Nauru,1982,1000 persons,8.017999999999999
7143,148,Nauru,1983,1000 persons,8.171
7144,148,Nauru,1984,1000 persons,8.328
7145,148,Nauru,1985,1000 persons,8.501
7146,148,Nauru,1986,1000 persons,8.683
7147,148,Nauru,1987,1000 persons,8.865
7148,148,Nauru,1988,1000 persons,9.062000000000001
7149,148,Nauru,1989,1000 persons,9.277999999999999
7150,148,Nauru,1990,1000 persons,9.505
7151,148,Nauru,1991,1000 persons,9.764
7152,148,Nauru,1992,1000 persons,10.03
7153,148,Nauru,1993,1000 persons,10.287
7154,148,Nauru,1994,1000 persons,10.498
7155,148,Nauru,1995,1000 persons,10.628
7156,148,Nauru,1996,1000 persons,10.672
7157,148,Nauru,1997,1000 persons,10.647
7158,148,Nauru,1998,1000 persons,10.565
7159,148,Nauru,1999,1000 persons,10.449000000000002
7160,148,Nauru,2000,1000 persons,10.337
7161,148,Nauru,2001,1000 persons,10.215
7162,148,Nauru,2002,1000 persons,10.102
7163,148,Nauru,2003,1000 persons,9.994
7164,148,Nauru,2004,1000 persons,9.902000000000001
7165,148,Nauru,2005,1000 persons,9.849
7166,148,Nauru,2006,1000 persons,9.828
7167,148,Nauru,2007,1000 persons,9.842
7168,148,Nauru,2008,1000 persons,9.891
7169,148,Nauru,2009,1000 persons,9.939
7170,148,Nauru,2010,1000 persons,10.005
7171,148,Nauru,2011,1000 persons,10.07
7172,148,Nauru,2012,1000 persons,10.14
7173,148,Nauru,2013,1000 persons,10.209
7174,149,Nepal,1961,1000 persons,10267.264000000001
7175,149,Nepal,1962,1000 persons,10433.145
7176,149,Nepal,1963,1000 persons,10604.621000000001
7177,149,Nepal,1964,1000 persons,10783.966999999999
7178,149,Nepal,1965,1000 persons,10972.912
7179,149,Nepal,1966,1000 persons,11172.528999999999
7180,149,Nepal,1967,1000 persons,11382.966999999999
7181,149,Nepal,1968,1000 persons,11603.928
7182,149,Nepal,1969,1000 persons,11834.653999999999
7183,149,Nepal,1970,1000 persons,12074.626
7184,149,Nepal,1971,1000 persons,12323.982
7185,149,Nepal,1972,1000 persons,12583.14
7186,149,Nepal,1973,1000 persons,12852.206
7187,149,Nepal,1974,1000 persons,13131.26
7188,149,Nepal,1975,1000 persons,13420.368999999999
7189,149,Nepal,1976,1000 persons,13719.471000000001
7190,149,Nepal,1977,1000 persons,14028.536
7191,149,Nepal,1978,1000 persons,14347.641000000001
7192,149,Nepal,1979,1000 persons,14676.928999999998
7193,149,Nepal,1980,1000 persons,15016.402
7194,149,Nepal,1981,1000 persons,15367.23
7195,149,Nepal,1982,1000 persons,15729.431
7196,149,Nepal,1983,1000 persons,16100.617
7197,149,Nepal,1984,1000 persons,16477.473
7198,149,Nepal,1985,1000 persons,16858.31
7199,149,Nepal,1986,1000 persons,17239.673
7200,149,Nepal,1987,1000 persons,17623.693
7201,149,Nepal,1988,1000 persons,18020.753
7202,149,Nepal,1989,1000 persons,18445.028000000002
7203,149,Nepal,1990,1000 persons,18905.478
7204,149,Nepal,1991,1000 persons,19405.504
7205,149,Nepal,1992,1000 persons,19938.32
7206,149,Nepal,1993,1000 persons,20489.975
7207,149,Nepal,1994,1000 persons,21040.904
7208,149,Nepal,1995,1000 persons,21576.071
7209,149,Nepal,1996,1000 persons,22090.352000000003
7210,149,Nepal,1997,1000 persons,22584.775
7211,149,Nepal,1998,1000 persons,23057.882999999998
7212,149,Nepal,1999,1000 persons,23509.964
7213,149,Nepal,2000,1000 persons,23941.11
7214,149,Nepal,2001,1000 persons,24347.106
7215,149,Nepal,2002,1000 persons,24725.627
7216,149,Nepal,2003,1000 persons,25080.872000000003
7217,149,Nepal,2004,1000 persons,25419.343999999997
7218,149,Nepal,2005,1000 persons,25744.5
7219,149,Nepal,2006,1000 persons,26066.693
7220,149,Nepal,2007,1000 persons,26382.581000000002
7221,149,Nepal,2008,1000 persons,26666.576
7222,149,Nepal,2009,1000 persons,26883.535
7223,149,Nepal,2010,1000 persons,27013.212000000003
7224,149,Nepal,2011,1000 persons,27041.22
7225,149,Nepal,2012,1000 persons,26989.162999999997
7226,149,Nepal,2013,1000 persons,26916.792999999998
7227,150,Netherlands,1961,1000 persons,11606.402
7228,150,Netherlands,1962,1000 persons,11766.726
7229,150,Netherlands,1963,1000 persons,11928.361
7230,150,Netherlands,1964,1000 persons,12089.385
7231,150,Netherlands,1965,1000 persons,12248.344
7232,150,Netherlands,1966,1000 persons,12404.193000000001
7233,150,Netherlands,1967,1000 persons,12556.839
7234,150,Netherlands,1968,1000 persons,12706.787
7235,150,Netherlands,1969,1000 persons,12855.007
7236,150,Netherlands,1970,1000 persons,13001.943000000001
7237,150,Netherlands,1971,1000 persons,13147.931999999999
